Quarter,BG Group,HBB L1,HBB L2,Geo,Segment,Fiscal Year,Fiscal Quarter,Final
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,REL,FY24/25,Q4,0.16840149342558097
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,REL,FY25/26,Q1ACT,0.1961060366331656
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,REL,FY25/26,Q2ACT,0.2039009959889189
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,REL,FY25/26,Q3M1,0.19485245626603645
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,REL,FY25/26,Q4MT,0.17871616972723034
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY23/24,Q1,1.0024298323951488
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY23/24,Q2,0.3465699531652558
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY23/24,Q3,0.3515292796383158
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY23/24,Q4,-0.09100633052649844
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY24/25,Q1,0.24890405344490757
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY24/25,Q2,0.2701641715471244
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY24/25,Q3,0.26346241558663097
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY24/25,Q4,0.28602077864402664
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY25/26,Q1ACT,0.22921086255944398
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY25/26,Q2ACT,0.24920456695476584
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY25/26,Q3M1,0.22923676707719554
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,SMB,FY25/26,Q4MT,0.21837088462076415
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY23/24,Q1,1.003275624756901
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY23/24,Q2,0.37567575995925173
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY23/24,Q3,0.3107855486574735
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY23/24,Q4,0.3182158206519849
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY24/25,Q1,0.317033853148082
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY24/25,Q2,0.3159355883997817
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY24/25,Q3,0.3214661089230354
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY24/25,Q4,0.32037956179991145
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY25/26,Q1ACT,0.34597493958965503
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY25/26,Q2ACT,0.267099700552885
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY25/26,Q3M1,0.22113044896288642
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,CONS,FY25/26,Q4MT,0.23392814889711536
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY23/24,Q1,-1686.7997381679695
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY23/24,Q2,0.37074148296593185
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY23/24,Q3,-1.04
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY23/24,Q4,-0.13333333333333341
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY24/25,Q1,0.9491525423728813
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY24/25,Q2,0.45714285714285735
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY24/25,Q3,2.0952380952380953
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,EMEA,Others,FY24/25,Q4,-0.2888888888888888
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY23/24,Q1,0.24966786699697635
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY23/24,Q2,0.004030055711299927
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY23/24,Q3,0.21374924351393407
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY23/24,Q4,0.7095201419226838
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY24/25,Q1,0.46315415569061
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY24/25,Q2,0.2482018940734899
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY24/25,Q3,0.11813206579366292
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY24/25,Q4,0.1826867770269717
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY25/26,Q1ACT,0.13286420533620497
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY25/26,Q2ACT,0.15978174278099058
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY25/26,Q3M1,0.26145212354340536
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,REL,FY25/26,Q4MT,0.25491578271085774
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY23/24,Q1,0.24966784769125916
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY23/24,Q2,0.004030042736806914
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY23/24,Q3,0.21374927945698027
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY23/24,Q4,0.7095201666692788
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY24/25,Q1,0.3153999561880713
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY24/25,Q2,0.24408832576704562
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY24/25,Q3,0.2614785507293522
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY24/25,Q4,0.25492823876304743
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY25/26,Q1ACT,0.36109067833711367
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY25/26,Q2ACT,0.37471688818973037
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY25/26,Q3M1,0.3516571119237029
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,SMB,FY25/26,Q4MT,0.2353120223049501
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY23/24,Q1,0.24967765398221312
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY23/24,Q2,0.00404036085339262
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY23/24,Q3,0.21374680019760184
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY23/24,Q4,0.7095216613209464
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY24/25,Q1,0.3102104985180441
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY24/25,Q2,0.33578658885277807
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY24/25,Q3,0.34333255097462145
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY24/25,Q4,0.3252737148224705
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY25/26,Q1ACT,0.4634807078459646
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY25/26,Q2ACT,0.486631547804091
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY25/26,Q3M1,0.3858187223176945
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,NA,CONS,FY25/26,Q4MT,0.2349310081955691
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY23/24,Q1,1.0
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY23/24,Q2,0.7537563701358139
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY23/24,Q3,0.9948283702370287
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY23/24,Q4,-0.7412244229029966
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY24/25,Q1,2.4247042271535455
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY24/25,Q2,0.9270232711945804
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY24/25,Q3,-0.39892250825902886
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY24/25,Q4,-0.5497996051007945
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY25/26,Q1ACT,0.1626721152829402
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY25/26,Q2ACT,0.4035496848545322
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY25/26,Q3M1,0.42483797655513617
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,REL,FY25/26,Q4MT,0.26246055357201564
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY23/24,Q1,1.0
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY23/24,Q2,0.4673604154314804
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY23/24,Q3,0.9999999999999999
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY23/24,Q4,0.30608509742310624
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY24/25,Q1,1.922658982094346
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY24/25,Q2,0.9059747767333277
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY24/25,Q3,0.7383512791799467
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY24/25,Q4,0.5528616459136745
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY25/26,Q1ACT,0.9445098528311299
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY25/26,Q2ACT,0.2783550135256716
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY25/26,Q3M1,-0.2530824031900162
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,SMB,FY25/26,Q4MT,0.2852897266954635
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY23/24,Q1,0.9999999999999998
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY23/24,Q2,0.6362484157160965
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY23/24,Q3,1.0
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY23/24,Q4,0.6011710967491131
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY24/25,Q1,2.463938084611367
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY24/25,Q2,0.8235573079685108
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY24/25,Q3,0.6278185169209053
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY24/25,Q4,0.4865699465067273
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY25/26,Q1ACT,0.7741760820127782
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY25/26,Q2ACT,0.8378239671542212
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY25/26,Q3M1,-3.0325854835062684
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,CONS,FY25/26,Q4MT,0.2557365050320219
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY23/24,Q1,61184.99999999999
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY23/24,Q2,8.0
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY23/24,Q3,-3602879701896399.0
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY23/24,Q4,0.6666666666666667
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY24/25,Q1,0.6249999999999999
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY24/25,Q2,1.6666666666666663
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY24/25,Q3,-1.981583836043018e+16
TMCGP %,IDG,Sustainability,PCSD Sustainability Services,LA,Others,FY24/25,Q4,4.249999999999999
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY23/24,Q1,0.48923827133317077
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY23/24,Q2,0.44985735719620645
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY23/24,Q3,-0.5417422380414612
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY23/24,Q4,-0.022281559519851234
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY24/25,Q1,0.33967295077119675
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY24/25,Q2,0.17197338557030437
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY24/25,Q3,-0.09323688101940845
TMCGP %,IDG,Sustainability,MBG Sustainability Services,AP,Others,FY24/25,Q4,0.06543178253589513
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY23/24,Q1,0.24048829015673515
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY23/24,Q2,1.0215671046964614
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY23/24,Q3,0.24418736661807725
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY23/24,Q4,0.19681193995567933
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY24/25,Q1,0.21452969091794388
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY24/25,Q2,0.2639798440627182
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY24/25,Q3,0.19000133333333333
TMCGP %,IDG,Sustainability,MBG Sustainability Services,EMEA,Others,FY24/25,Q4,0.19422003942400856
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY23/24,Q1,0.5649464506923297
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY23/24,Q2,0.4835893744903132
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY23/24,Q3,0.5490208717242363
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY23/24,Q4,0.5213080809244516
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY24/25,Q1,0.3988564222132471
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY24/25,Q2,0.4263750413717195
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY24/25,Q3,0.4894259717110684
TMCGP %,IDG,Sustainability,MBG Sustainability Services,NA,Others,FY24/25,Q4,0.5193510225511411
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY23/24,Q1,0.2775248212959022
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY23/24,Q2,0.389285718887452
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY23/24,Q3,0.4176751331385059
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY23/24,Q4,0.3398164387803535
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY24/25,Q1,0.48741674212399727
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY24/25,Q2,0.44328148306957055
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY24/25,Q3,0.2715248733477037
TMCGP %,IDG,Sustainability,MBG Sustainability Services,LA,Others,FY24/25,Q4,0.4165786506381642
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY23/24,Q1,0.25270556277753664
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY23/24,Q2,0.34413649422153203
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY23/24,Q3,0.3415463392016368
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY23/24,Q4,0.002306819931022129
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY24/25,Q1,-0.004513474867440596
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY24/25,Q2,0.15477984878378004
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY24/25,Q3,0.028745159475362082
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY24/25,Q4,0.047304209476778845
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY25/26,Q1ACT,0.11392154204846679
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY25/26,Q2ACT,0.06599467138446583
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY25/26,Q3M1,0.09292686501950126
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,REL,FY25/26,Q4MT,0.17534104681487234
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY23/24,Q1,-0.09442486695744962
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY23/24,Q2,0.21511615434082926
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY23/24,Q3,0.13410152765323663
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY23/24,Q4,0.5950626928857267
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY24/25,Q1,0.016899231453476205
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY24/25,Q2,-0.5520544859879851
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY24/25,Q3,-0.07412440045159986
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY24/25,Q4,0.12016520104235041
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY25/26,Q1ACT,-0.36346289014856836
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY25/26,Q2ACT,0.13207478154846578
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY25/26,Q3M1,0.13774653852697444
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,SMB,FY25/26,Q4MT,0.019491665453938888
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY23/24,Q1,0.49299776271438434
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY23/24,Q2,0.5292966191495715
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY23/24,Q3,0.48883528274327753
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY23/24,Q4,0.959810409951706
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY24/25,Q1,0.5128113553081584
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY24/25,Q2,0.4680167746016032
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY24/25,Q3,0.4423470416202888
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY24/25,Q4,0.45459634501320334
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY25/26,Q1ACT,0.5446327814756055
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY25/26,Q2ACT,0.5464490139614193
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY25/26,Q3M1,0.6514269700932491
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,CONS,FY25/26,Q4MT,0.5381663263802335
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY23/24,Q1,-2.9999999999999845
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY23/24,Q2,5.2857142857142865
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY23/24,Q3,8.333333333333334
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY23/24,Q4,3.6028797018957416e+16
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY24/25,Q1,110400.00000000001
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY24/25,Q2,-59933.66666666664
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY24/25,Q3,-100787.59999999996
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY24/25,Q4,-64992.0
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY25/26,Q1ACT,1.8333333333333335
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY25/26,Q2ACT,1.5789473684210529
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY25/26,Q3M1,-76519.49999999999
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,AP,Others,FY25/26,Q4MT,0.19571557786583263
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY23/24,Q1,0.48251886822599543
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY23/24,Q2,0.07482822119644476
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY23/24,Q3,0.2025697804131482
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY23/24,Q4,-0.015984326473730995
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY24/25,Q1,-0.2729024415766949
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY24/25,Q2,-0.08287965326272413
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY24/25,Q3,0.016482096279534283
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY24/25,Q4,-0.1681309488028622
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY25/26,Q1ACT,0.06858733683973135
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY25/26,Q2ACT,0.028480675018649152
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY25/26,Q3M1,0.039000012131189025
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,REL,FY25/26,Q4MT,-0.0636090948538909
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY23/24,Q1,0.5891972507773099
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY23/24,Q2,0.6726087595052118
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY23/24,Q3,0.516186876938488
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY23/24,Q4,-5.300232037184323
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY24/25,Q1,0.03002531157454939
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY24/25,Q2,-0.46990535714527204
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY24/25,Q3,-0.06623218420069406
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY24/25,Q4,-0.5164980298173709
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY25/26,Q1ACT,-0.036635920943875196
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY25/26,Q2ACT,-1.150927147090007
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY25/26,Q3M1,0.039000079777011774
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,SMB,FY25/26,Q4MT,-0.06360884157964372
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY23/24,Q1,3.4285714285714275
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY23/24,Q2,2.5000000000000004
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY23/24,Q3,1.4999999999999998
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY23/24,Q4,0.9999999999999991
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY24/25,Q1,1.9999999999999993
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY24/25,Q2,2.888888888888888
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY24/25,Q3,1.2499999999997893
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,EMEA,Others,FY24/25,Q4,6176365203252718.0
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY23/24,Q1,0.17824433589344782
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY23/24,Q2,-0.05792702644192596
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY23/24,Q3,0.10396989171485237
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY23/24,Q4,-0.017909673858902884
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY24/25,Q1,0.2254656966349401
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY24/25,Q2,-0.4497829180978081
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY24/25,Q3,0.21617718946542566
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY24/25,Q4,0.1614359020155892
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY25/26,Q1ACT,0.14352879357624915
TMCGP %,IDG,Digital Workplace Solutions,Managed & Professional Services,NA,REL,FY25/26,Q2ACT,0.06183861665855253
